index,rmse,feature
321,0.6330068204747119,34d3974de
301,0.6330068204747119,70ee7950a
2571,0.6330068204747119,c7f70a49b
298,0.6330068204747119,7ac332a1d
294,0.6330068204747119,6d07828ca
280,0.6330068204747119,5df2068b0
581,0.6330068204747119,c2c4491d5
4099,0.6330068204747119,d62a74f59
2215,0.6330068204747119,5619c1297
4104,0.6330068204747119,01599af81
2559,0.6330068204747119,2b6cef19e
259,0.6330068204747119,f416800e9
257,0.6330068204747119,7720ab0dd
2553,0.6330068204747119,93e98252a
235,0.6330068204747119,ea21d2722
4830,0.6330068204747119,1bf1406eb
4395,0.6330068204747119,8a7fc9154
2545,0.6330068204747119,34cc56e83
4134,0.6330068204747119,e9235250f
4392,0.6330068204747119,7a29b3092
231,0.6330068204747119,ae41a98b6
230,0.6330068204747119,7d182d05c
2227,0.6330068204747119,c16d456a7
4756,0.6330068204747119,2252c7403
4757,0.6330068204747119,7dad769a6
209,0.6330068204747119,d6033b6eb
4834,0.6330068204747119,a8e562e8e
322,0.6330068204747119,04e06920e
2584,0.6330068204747119,0d29ab7eb
2191,0.6330068204747119,e642315a5
386,0.6330068204747119,68322788b
383,0.6330068204747119,0544dfc09
4019,0.6330068204747119,784b9525e
4847,0.6330068204747119,eb6bb7ce1
2154,0.6330068204747119,b39f565d4
4846,0.6330068204747119,323fd38a8
5411,0.6330068204747119,lstm_AE_col84_0
4844,0.6330068204747119,4bd1722dc
360,0.6330068204747119,8b1372217
2620,0.6330068204747119,bc694fc8f
4032,0.6330068204747119,bb425b41e
357,0.6330068204747119,2f9969eab
5412,0.6330068204747119,lstm_AE_col84_1
4156,0.6330068204747119,4b373b8a7
2175,0.6330068204747119,ba6d66b1c
349,0.6330068204747119,833b35a7c
4737,0.6330068204747119,ae846f332
2182,0.6330068204747119,3bfe540f1
4045,0.6330068204747119,2a7a88ed3
348,0.6330068204747119,f519ac616
2601,0.6330068204747119,a4d1a8409
5414,0.6330068204747119,lstm_AE_col84_3
2597,0.6330068204747119,e4a0d39b7
2595,0.6330068204747119,a2378b86a
2188,0.6330068204747119,7a0d98f3c
2190,0.6330068204747119,8c615f784
5415,0.6330068204747119,lstm_AE_col84_4
331,0.6330068204747119,3ad3d521e
5413,0.6330068204747119,lstm_AE_col84_2
4163,0.6330068204747119,382606216
2251,0.6330068204747119,0c9b5bcfa
2254,0.6330068204747119,9a3f53be7
4273,0.6330068204747119,c15ac04ee
73,0.6330068204747119,e90ed19da
2439,0.6330068204747119,8e26b560e
4784,0.6330068204747119,d196ca1fd
2353,0.6330068204747119,7c030bead
4353,0.6330068204747119,a80633823
2356,0.6330068204747119,5281333d7
5536,0.6330068204747119,lstm_AE_col109_0
2427,0.6330068204747119,24a233e8f
68,0.6330068204747119,5b91580ee
5537,0.6330068204747119,lstm_AE_col109_1
5538,0.6330068204747119,lstm_AE_col109_2
5539,0.6330068204747119,lstm_AE_col109_3
2443,0.6330068204747119,9ea98e87e
5540,0.6330068204747119,lstm_AE_col109_4
57,0.6330068204747119,7df8788e8
36,0.6330068204747119,eeac16933
2367,0.6330068204747119,c89f3ba7e
2368,0.6330068204747119,cd6d3c7e6
4308,0.6330068204747119,5b055c8ea
33,0.6330068204747119,c330f1a67
26,0.6330068204747119,d5308d8bc
4318,0.6330068204747119,d0466eb58
11,0.6330068204747119,77c9823f2
2377,0.6330068204747119,2bef13c19
2378,0.6330068204747119,f30ab5791
2395,0.6330068204747119,abbbf9f82
4327,0.6330068204747119,7f91c7cbb
4295,0.6330068204747119,7fb00ba6c
2144,0.6330068204747119,15ecf7b68
4272,0.6330068204747119,45ffef194
4262,0.6330068204747119,48f9838a4
4164,0.6330068204747119,1654ab770
181,0.6330068204747119,46dafc868
4172,0.6330068204747119,d334a588e
4382,0.6330068204747119,a117a5409
177,0.6330068204747119,6f29fbbc7
2505,0.6330068204747119,d204300f2
2504,0.6330068204747119,4efd6d283
165,0.6330068204747119,4a3248e89
4194,0.6330068204747119,b4353599c
2494,0.6330068204747119,d9a8615f3
147,0.6330068204747119,5d26f4d92
142,0.6330068204747119,1de1fda2c
4771,0.6330068204747119,fb9e07326
2447,0.6330068204747119,a28ac1049
140,0.6330068204747119,d8fa4d098
2287,0.6330068204747119,b778ab129
2291,0.6330068204747119,2ace87cdd
2293,0.6330068204747119,697a566f0
4817,0.6330068204747119,3ac1ba8f9
2296,0.6330068204747119,3c20d1abb
4212,0.6330068204747119,51b53eaec
2300,0.6330068204747119,97b1f84fc
4232,0.6330068204747119,2cc0fbc52
4371,0.6330068204747119,af1005a4f
2467,0.6330068204747119,bba402827
4245,0.6330068204747119,fc035f0aa
2322,0.6330068204747119,1530f6138
2327,0.6330068204747119,34eff114b
2484,0.6330068204747119,504502ce1
2138,0.6330068204747119,77464b17f
1400,0.6330068204747119,f88e61ae6
3997,0.6330068204747119,5779da33c
4704,0.6330068204747119,cb2cb460c
3941,0.6330068204747119,8f523faf2
2737,0.6330068204747119,dc9a54a3e
4880,0.6330068204747119,4600aadcf
4723,0.6330068204747119,801c6dc8e
2681,0.6330068204747119,9bfdec4bc
2124,0.6330068204747119,708471ebf
485,0.6330068204747119,9a5ff8c23
2091,0.6330068204747119,2308e2b29
3873,0.6330068204747119,553d643d5
4890,0.6330068204747119,6fa0b9dab
516,0.6330068204747119,664e2800e
2122,0.6330068204747119,c342e8709
3947,0.6330068204747119,4758340d5
2686,0.6330068204747119,66a866d2f
528,0.6330068204747119,d87dcac58
2097,0.6330068204747119,a14a16089
433,0.6330068204747119,2288ac1a6
3953,0.6330068204747119,8411096ec
3907,0.6330068204747119,8bdf6bc7e
3964,0.6330068204747119,c8d90f7d7
3963,0.6330068204747119,fa980a778
4717,0.6330068204747119,ecd16fc60
2672,0.6330068204747119,4ffba44d3
563,0.6330068204747119,4065efbb6
3954,0.6330068204747119,9678b95b7
2016,0.6330068204747119,578cf246c
503,0.6330068204747119,f6fac27c8
565,0.6330068204747119,f944d9d43
2032,0.6330068204747119,b281a62b9
2035,0.6330068204747119,00fcf67e4
2040,0.6330068204747119,29ae0b048
443,0.6330068204747119,dc7f76962
446,0.6330068204747119,3c29aec1e
2722,0.6330068204747119,64819a74c
2136,0.6330068204747119,f614aac15
2742,0.6330068204747119,98dd5b0c6
4430,0.6330068204747119,7ddac276f
470,0.6330068204747119,467044c26
2723,0.6330068204747119,ce734c365
2038,0.6330068204747119,e37b65992
580,0.6330068204747119,e83d8d925
4448,0.6330068204747119,e5649663e
4714,0.6330068204747119,86f843927
4725,0.6330068204747119,f859a25b8
471,0.6330068204747119,39ebfbfd9
4450,0.6330068204747119,f950ac768
523,0.6330068204747119,ae28689a2
4858,0.6330068204747119,5beff147e
2648,0.6330068204747119,3a36fc3a2
3956,0.6330068204747119,a185e35cc
4860,0.6330068204747119,52b347cdc
3988,0.6330068204747119,32591c8b4
2688,0.6330068204747119,f941e9df7
4456,0.6330068204747119,6c16efbb8
3986,0.6330068204747119,080540c81
405,0.6330068204747119,37e85aa12
570,0.6330068204747119,dea4edd89
2690,0.6330068204747119,e7af4dbf3
4433,0.6330068204747119,8c32df8b3
533,0.6330068204747119,d74a5ca6d
717,0.6330068206116805,343fd2b6e
3730,0.6330068206274401,3e7c57d93
2457,0.6330068211208769,49131c9e6
4370,0.6330068211208769,4cddcef3e
50,0.6330068211488182,c36bcacc5
1586,0.6330068212214877,16be01500
597,0.6330068215135558,c5f5e2a40
4198,0.6330068217825312,fd1620403
4355,0.6330068220292211,baccae68e
28,0.6330068223752239,bc3f77679
4924,0.6330068230593046,b3058e9ba
3681,0.6330068239360798,232ecc840
2640,0.6330068241403438,a04f3e320
4537,0.6330068241403438,bb37ae1db
4196,0.6330068254505898,870bab627
4693,0.633006825531446,640a36efb
1757,0.6330068263301066,8e0dce2be
4357,0.6330068265801755,99df18cb2
2055,0.6330068267811444,67b44278a
1612,0.6330068289191229,2f5688490
2987,0.6330068289232259,256640de9
4346,0.6330068289776702,ed76b9206
4793,0.6330068294536096,8d0774750
4575,0.6330068295688946,b379107b3
1628,0.6330068296944869,abc207b83
109,0.6330068299602969,92e056c5c
4284,0.6330068302720915,ad4d381a5
1776,0.6330068307999732,36d75938f
4009,0.6330068315544449,e622cfe3b
86,0.6330068318106268,ee7e4581d
616,0.6330068319044749,052f67cfa
3966,0.6330068320361784,e32ad270b
4379,0.6330068320783987,3f1c3c179
448,0.6330068323948636,e7fa14f98
2430,0.6330068326970917,09a65c3a5
4241,0.6330068342640132,f6240919f
4413,0.6330068353419925,7383ca731
1552,0.6330068356053605,7ce55a1ce
3484,0.6330068358343549,92eb376f1
4689,0.6330068359024608,38a5a3497
1734,0.6330068359091978,9c02efa4e
3958,0.6330068359116592,3fdb4d5e3
4728,0.6330068363735779,c8bdcd0f3
2645,0.6330068370436754,12d3a67b0
3310,0.6330068371574804,dd4649092
1696,0.6330068371807415,2a7787202
3536,0.6330068374551224,f3901acd1
936,0.6330068377096241,c653bfb18
4033,0.6330068393448133,e4f19cd02
3104,0.6330068395768096,9ebc2a273
422,0.6330068402824337,5466764d8
875,0.633006840823988,5894b1b1a
2398,0.6330068411846611,95de610db
632,0.6330068413798979,b4df10c6c
4760,0.6330068419724248,10776252b
180,0.6330068420077889,b495b7492
4923,0.6330068425849399,6c7bf200b
556,0.6330068425849399,3c556d78f
1953,0.6330068427936866,ad566b17c
3461,0.6330068428964459,ae82c2c99
1066,0.6330068429431304,e9b117236
3589,0.633006844185093,d21f097bb
3142,0.6330068445823763,86640b5ed
2756,0.6330068460661709,70260a29c
1712,0.6330068463157938,47248c81a
727,0.6330068463681706,4d31993e8
3151,0.6330069019997588,844666ed9
4059,0.6330069321043409,ab8a614fa
4643,0.6330069388367604,ee9e70298
4147,0.633007007457564,207021f50
3032,0.6330070552884289,925f0ae9c
4440,0.6330070565047325,9060e5b59
56,0.6330070615203038,a8c320153
179,0.6330070655857262,eef3f5c49
3444,0.6330070670347745,834f60cb1
376,0.6330070671250454,b0d770462
2334,0.6330070672400763,8c549c040
4698,0.6330070675519571,6a2ed0e6c
4500,0.6330070678602842,cb7ecfc41
132,0.6330070678658442,c679b0013
2376,0.6330070680990064,b12b85f00
4421,0.6330070682547974,83b36fa6c
138,0.6330070686151901,73a32cd05
621,0.6330070686374362,22c90caf8
1471,0.6330070691201499,99463829b
1765,0.6330070691575054,3187cfde0
3021,0.6330070692709266,cbf39d314
970,0.6330070694699914,44146018f
4901,0.6330070703815266,dc5ba677f
1410,0.6330070711332226,07a53f839
4985,0.6330070713612818,f677d4d13
3332,0.6330070714463247,adbe5fd20
4166,0.6330070719970032,36dbda4f6
2794,0.6330070722934761,0955b4038
3640,0.6330070726149195,208308a47
3655,0.6330070732664166,27859b383
547,0.6330070752678905,79911bfa5
2784,0.6330070753166351,2838d63f7
461,0.6330070754604445,9f69313d1
3474,0.6330070769212398,ff08cfbbe
4257,0.6330070774804705,8f66157e3
441,0.6330070796410071,2bf3e5c6e
4807,0.6330070836209032,c0f8422e1
3121,0.6330070840883488,5b523eb92
1213,0.6330070845519503,a28164ed4
4683,0.6330070862203407,9c1d27a5c
1783,0.6330070863127075,a403d93e5
2026,0.6330070867461071,e325dec5e
2622,0.6330070878364757,f66618ee4
2278,0.6330070885176989,6723b1708
2665,0.6330070891019246,2276569b3
1023,0.6330070896937943,e3c802dfd
4165,0.6330070898331014,2669d194f
1021,0.6330070900902247,24d338fd8
3498,0.6330070900902247,acc5b709d
1211,0.6330070900902247,4877151a3
4747,0.6330070900902247,f333a5f60
4833,0.6330070900902247,14d1d798e
1332,0.6330070900902247,8d57e2749
2534,0.6330070903521356,ecd359300
4200,0.6330070904719555,ec88e0a6a
1350,0.6330070904732215,12f9c92b6
4426,0.6330070905256175,9855c78bb
4563,0.6330070906814156,b8c3205bf
249,0.6330070906911989,b21f5b472
4463,0.6330070915074288,4eb8d43ec
4160,0.6330070916095611,eac3b8bcb
1469,0.6330070921677529,dbaff3010
3878,0.6330070923480386,cd27ccedf
415,0.6330070923998179,3b67e9641
505,0.6330070925130448,c6d27ddbb
3155,0.6330070932132447,5aab2f5e0
1518,0.6330070932779339,8966b4eee
2746,0.6330070932779339,7e09648c9
1159,0.6330070933982801,4cc452738
379,0.6330070942749949,9abaeaeba
1249,0.6330070946487854,4c256f2f9
1287,0.6330070946487854,f9a30f20a
2903,0.6330070954989349,718ce36a5
711,0.6330071173570917,85816f8e3
354,0.6330071200208895,d00346a32
923,0.6330071245301035,ff8561ce9
2599,0.6330071881953426,d7f1f9e52
3475,0.6330072341963555,ce3e5685e
3071,0.6330072467669721,9789dc806
1950,0.6330072518801719,09f827f1c
3767,0.6330072712499379,fbe52b1b2
2979,0.6330073037894371,978975efd
1157,0.6330073086980065,ecd43a18b
877,0.6330073200756371,f7028f7d7
2767,0.6330073205457478,b6d60e4d5
3465,0.6330073261763209,95c59140e
3991,0.633007327236766,8b99e0487
2452,0.633007327712668,4db058006
2554,0.6330073292311739,6b0c3789e
1204,0.6330073304621052,46b9587b7
3246,0.6330073314914998,127e5767c
1880,0.6330073322433538,976247c5c
2778,0.6330073387492356,a326c6a6c
329,0.6330073387806721,770bef1c6
3198,0.6330073402018175,6e53a2cff
1251,0.6330073409435972,a5dfa7a30
4070,0.6330073411933024,9ce50845b
770,0.633007342501071,b79729525
2179,0.6330073590740735,d284121fb
88,0.6330073798499114,a939664aa
3294,0.6330074901595479,526a2282d
3687,0.6330075270406718,8016f08af
276,0.6330075546769544,cc35ec717
1152,0.6330075675735882,c2d20c241
2844,0.633007569570937,c2cfc2003
4753,0.633007571278984,77f5250e3
1632,0.6330075716010347,e07ee6287
1884,0.6330075768389856,2cc07f5bb
3127,0.633007582066184,5cdf0752b
4988,0.633007603738849,fb36b89d9
2174,0.6330076918796171,4b15885d8
4363,0.6330077233960916,c5ba68ea4
4651,0.6330078107244486,6bb4be4f2
4819,0.633007821383233,df221f22b
2366,0.6330078222138326,1e679a59d
3869,0.6330078251023183,03b6943c4
2485,0.6330078259616629,2ea3f3caf
3522,0.6330078278999707,207871d87
238,0.6330078374692513,188e8ca61
4486,0.6330078377728698,007ee91d1
1125,0.6330078767356077,23099cfb2
641,0.6330078864482054,3fe84d157
630,0.633007909948677,16a4479e6
3029,0.6330079386253569,2087ed398
1071,0.6330079691157203,a37f4efc8
1759,0.6330079760196976,235163358
1599,0.6330080784004986,3658d3949
2769,0.6330080799493132,be8a71172
4209,0.6330080833555958,12adc9937
1591,0.6330080868277389,e9f57e5c6
4896,0.6330081066836963,99258443a
2391,0.6330081066836963,5c4bc83b6
4978,0.6330081066836963,2e84e09c5
1827,0.6330081215736327,40b0f918f
3885,0.6330081540103589,95df9fdfc
3049,0.6330081987724879,61b88b77a
899,0.6330082511686023,30cef4483
3604,0.6330083063530545,9379a6483
65,0.6330083332805263,7fc39583c
4188,0.6330083736828692,42ebbcafa
3194,0.6330084385656746,160a40431
1024,0.6330084665836669,ca85585ce
1925,0.6330084899111157,58007f90b
3382,0.6330085547280642,718f26ed2
4,0.6330085573262502,2f0771a37
3066,0.6330085804692472,cb162bd89
3596,0.6330086176325729,5b9dfbf38
4534,0.6330086254935398,19543bce7
4348,0.6330086635606006,f86eabcb9
3463,0.6330086862030466,41016a42a
856,0.633008692188717,dc81173e9
589,0.6330087281759942,9f1d2d4e4
213,0.6330087407098216,4b336f62e
1511,0.6330088052306456,7b5650f35
926,0.6330088076871281,c16bf5841
3389,0.6330088296733143,797fddbe0
2242,0.6330088343760231,200bc2176
2111,0.6330088344270746,979ef2ee3
829,0.633008896189841,e720bdb02
3657,0.633008915374384,5a7e898a1
3047,0.6330089162176691,5c56fccf1
3095,0.6330089639847182,601d54a3a
4225,0.6330089814164082,f846745dc
1327,0.6330089934202529,7650524a3
4319,0.6330090734884559,b192dacc4
2135,0.6330090737161264,800f38b6b
2177,0.6330090778281485,3516308ea
3519,0.6330091793184834,81e3fed66
4615,0.6330091880874344,e0ceabad4
2268,0.6330092625134581,f43c09c81
438,0.6330093141063753,b3655056c
1122,0.633009335559932,5cd51bc4b
4048,0.6330093511918463,c6dc522f9
2060,0.6330093791347273,f3ee34336
3092,0.6330094888703872,797c94ca1
148,0.6330095270593331,fd206ec4d
1243,0.6330096125507811,2cdaafb1a
1247,0.6330096199058539,7a91cb0bc
80,0.6330096701624186,603e85eb7
952,0.6330097120233569,455b51392
4235,0.6330097168201023,67a590e8a
4417,0.6330097321606775,ebfc53bb0
239,0.633009736946982,50640c29c
1182,0.6330097466643829,38e6b2fc1
3197,0.6330097642862956,30eca0501
2716,0.6330098188576514,9b053a045
2834,0.6330099137991121,f29dfa600
4254,0.6330099478195365,5b714cd7a
1806,0.633009976721431,2b822ae10
4955,0.6330099929202093,f6f15ffa5
3000,0.633010050760562,ddfc3e604
4584,0.6330100702379189,f23b7530c
1994,0.6330101284160142,15d57abf7
2589,0.6330102251107894,4647da55a
2641,0.6330102251107894,0022de2b3
3659,0.6330102317451269,da59aa67e
618,0.6330102901878829,d30f53496
204,0.6330104943225596,b5ad8afe0
3119,0.6330105146967893,17a6e2978
4485,0.6330105448692716,49ebf51c6
1818,0.6330106785398762,efaee7633
3775,0.6330106982389754,690c387d6
3258,0.633010746615442,2d1dd55ed
2908,0.6330107470580963,545d84e13
1698,0.633010759155649,9dcbf8c83
2370,0.6330108702780837,c07f4daba
1406,0.6330108734066049,0db69e82d
2314,0.633010941755755,4b7b665ba
3998,0.6330110389213115,ad17d2065
497,0.6330111417465389,72ad5471c
3950,0.6330111513269003,2193fe798
1118,0.6330111975251078,f3522fdaf
4119,0.6330112219788516,daf912b17
131,0.6330113106698325,4563c7ee5
2635,0.6330113219031428,807c7f49d
4288,0.6330113479993643,5cf7ac69f
4218,0.6330113699567275,10d7e8a17
4621,0.6330115246451729,63688d3df
3491,0.6330116292919996,b658cdb8f
178,0.6330116422102711,593d5a082
4867,0.6330118415145514,4fe67672e
2808,0.6330118520749417,1a9b9e2fe
2230,0.6330119018570437,493466e96
1973,0.6330119036218572,e75662746
3676,0.6330119304876243,2f489369f
4835,0.6330119577771017,ebf53ab7c
4091,0.6330120121970115,e0a18e5b6
837,0.6330120475835898,2f8931894
4966,0.6330120664736638,88458cb21
3611,0.6330120719801735,571380d69
4422,0.6330120813277352,ce30bda90
396,0.6330121625582844,9ba5eb33d
1114,0.6330121706044624,525330519
1234,0.6330122913330396,e18f9032c
2064,0.6330123892014132,d83991b80
2510,0.6330125080286094,02dd79dd2
3014,0.633012553494287,3391c0af1
2173,0.6330125546628634,d942e677d
3893,0.6330125703882877,a1d11c496
3987,0.6330126129020683,831cebed2
3830,0.6330126298448999,e7913a5ce
1393,0.633012755268417,60cd556c9
4903,0.6330127854613342,79203fbab
3884,0.633012810660454,a79b1f060
3684,0.6330128153957313,5f5cfc3c0
2733,0.6330128304687773,2ce7f870e
1208,0.6330129918014094,037a54e89
4260,0.6330130492325956,813536f90
1033,0.6330130662995689,d48c44c49
1971,0.6330132584649929,3871fd3ac
1218,0.6330132737998775,2fbc7a055
20,0.6330133254084065,f3b9c0b95
4576,0.6330135533593613,bf2b3327b
3495,0.6330135535459239,5a648a09d
3816,0.6330135786498163,d49c14235
1194,0.6330135853077767,a3fb71dbd
571,0.6330136431576999,78f7fcebd
4331,0.6330136984190872,82d27bc16
3716,0.6330138574319462,6e4f74c35
1881,0.6330140046170105,dc337b6a3
2786,0.6330140546954389,a2d707f4e
1756,0.6330140990148522,955028f58
891,0.6330141443544359,320c3880a
3849,0.6330145569801762,91389982b
283,0.6330145580761679,aac0c81ba
668,0.6330145993138243,055232767
2912,0.6330147227358665,0427cdb39
4337,0.6330147275840071,aacffd2f4
941,0.6330150189027453,4a14d4e94
3020,0.6330154306572402,169875559
2793,0.6330154524810575,45bc3b302
685,0.6330155202240121,2de8d5d54
3833,0.6330157321818831,cba573a9d
2578,0.6330157666479497,649d727e1
962,0.6330157871584253,f9c3438ef
1336,0.6330158210133211,d62e18fa0
807,0.6330158930567451,b2541a277
3325,0.6330159047420731,4d3fb93d9
389,0.6330159654664056,600ea672f
1467,0.6330159677413366,1d871bff1
2940,0.6330159678961793,2a71f4027
948,0.6330161586203361,b26d16167
3550,0.6330163575740948,16bf8b4ec
1788,0.6330163598413882,89a2d70f9
2744,0.6330164234888431,dd33aef84
622,0.6330164388967379,a235f5488
909,0.6330165796981515,2e00affd6
3033,0.6330165944898847,e40fc884a
2411,0.6330167475679579,a5874086d
2132,0.6330167939433113,61a0acefa
1724,0.6330168133866892,38ec5d3bb
2708,0.6330168607998239,5da2e6220
2511,0.6330169049552663,8ca717e6d
2285,0.6330169681405179,9622663e9
2326,0.6330170656890981,2ba3b18ee
1398,0.6330172871380806,608639adb
1008,0.6330173885046783,40ad014d1
2499,0.6330175567824993,a06b69c08
1499,0.6330175625912864,63895c382
1667,0.6330176331368502,1930cefda
1656,0.6330179219859209,2af3668d1
881,0.6330180180572245,536e3198c
414,0.6330182463602922,d481882a1
4217,0.6330182539432755,ecdc88e4b
1855,0.6330182754281477,3bfa8340b
1200,0.6330182811563745,96e03563a
1379,0.6330182828783574,6bee3733e
530,0.6330183731571292,ac308c9a3
3417,0.6330185469871024,f5c3dec81
1389,0.633018707200491,9b8eff1d7
853,0.6330189645746958,c6dee6d5b
4400,0.6330194277423531,6a9e2b09d
3229,0.6330196033246326,bce33962d
997,0.6330197036746372,649ba759c
3855,0.6330197785462732,7acae7ae9
4356,0.633019778551299,d401c2b4a
1981,0.6330197834316182,03490ef8c
1674,0.6330198016889623,b794c5b62
1709,0.6330198163785465,f57ebfed7
2541,0.6330198774486003,a47445036
1027,0.6330199894746661,35d8689dd
2421,0.6330200078581423,99b88d0fd
741,0.6330200251221603,4f325b517
3532,0.6330200340670462,0024cd760
3674,0.6330200458745421,7ab374cb1
1195,0.6330201027354518,4d2c7622d
187,0.6330202368357052,5502d45f5
2305,0.6330202368357052,c7c4d6096
4411,0.633020322605277,02827212f
2674,0.633020398534333,a760e7f65
3443,0.6330204796767775,6c7278ead
4211,0.6330206653535507,8527c4fdb
476,0.6330207140622297,6c4f594e0
3915,0.6330207404110403,1b20c5c27
2806,0.6330207657971488,263fa7a1a
2851,0.6330210419368484,eb25d54d4
1663,0.6330211324673162,c2d200f0e
4719,0.6330211827811135,c189dc362
1896,0.6330212866233956,166ccc410
646,0.6330212877287956,258b77cdf
1173,0.6330212964304774,c77f6dbfe
777,0.6330213054164515,a636266f3
3424,0.6330213349624335,23c30648e
4151,0.633021365098845,e17a13988
4004,0.6330215050382687,a2d21363f
3324,0.6330215239583841,99fc30923
1279,0.6330217571105246,8f3ab95d5
5528,0.6330217616425584,lstm_AE_col107_2
3167,0.633021811452066,08d6762f6
273,0.6330218316308285,039b8bbc6
1093,0.6330218971490257,1aca2cf15
543,0.6330220684006862,7194699cd
3942,0.6330220843173829,3bb7bc789
1856,0.6330221891883897,c0d363088
2067,0.6330222318102573,73db5b43b
740,0.6330223061551861,63f291ac1
1,0.6330224436122116,0deb4b6a8
2261,0.6330226360944617,1dc5f8e47
1105,0.6330226513941262,6f53aee73
2464,0.6330227606681618,bb3d53354
3896,0.633022773464111,bf35dbb69
512,0.6330228718096668,8677d6620
782,0.633023034692581,e3846e931
1577,0.6330230672615347,657d07d19
3586,0.6330230946797651,a257e4bb9
2303,0.6330233258244273,03e726456
6,0.6330233708164656,d08d1fbe3
1520,0.6330234282675979,8d1a99afd
4504,0.6330234923270565,e398df91e
1198,0.6330234958479225,4fcb73cb1
1349,0.6330237608421632,0b398dcb9
1163,0.6330237651232395,ed495216f
3754,0.633023879195643,f8d75792f
1963,0.633023879195643,168b3e5bc
2816,0.6330241044533107,8c1e20670
4282,0.6330241044533107,f765e41ac
1921,0.633024133229991,2d4684f51
3853,0.6330242517453912,b6ccc5fcb
4687,0.6330243417783274,f3ee6ba3c
1199,0.6330243562647883,0ccd6454a
1045,0.6330244201454786,3786d208b
3705,0.6330244312363557,19537e282
3429,0.6330248976795363,b6636b458
2186,0.6330249480050295,e289bbcc3
126,0.6330249865415337,3770cb9fa
4650,0.6330250575474999,46b02f955
2774,0.6330250660319117,363713112
327,0.6330251667130968,9ca45f3c8
120,0.6330252184517552,7b58c8e37
749,0.6330253011778402,3c649dad8
1403,0.6330253022725361,d1e4fdebb
3764,0.6330253217021995,7196ddee8
586,0.6330254229566301,9c740daca
501,0.6330255034927995,f2db09ac3
3743,0.6330257098516757,58fe15f9f
1384,0.633025752144561,867c937bb
4912,0.6330259300199623,11114a47a
4775,0.6330260375887669,6931ed626
3810,0.6330261788500643,19873fe8a
4809,0.6330263179249447,b200c8b4a
317,0.6330265853611194,084031585
2159,0.6330266115092541,d9db07d68
1077,0.6330268198689221,0a7ef2f9b
1073,0.6330268204548543,a3316961d
2474,0.6330268743639893,425c08bf3
2336,0.6330270066973267,f553483a0
3644,0.6330270301147601,e32c2263e
3843,0.6330270666901998,c2d94313f
4427,0.63302715732208,a46587cda
141,0.6330271653939135,ef6fab1bc
1603,0.6330272454748581,70b564f7b
4051,0.6330272973170303,a6182b737
3581,0.6330273080068052,adc894423
2469,0.6330273183733193,35dac887f
4658,0.6330274386638631,05f99c615
739,0.6330278849755611,cea37bfb1
1183,0.6330279726470945,24fef0850
1420,0.6330280659436373,9be6f99a8
4441,0.633028192555061,1d802b493
3610,0.6330282080917077,188a6e279
4678,0.6330283180215532,a5565ec7d
2126,0.6330283405079473,9eab942f8
2724,0.6330284337393853,0d6d7ec0b
2696,0.6330284919572232,543010a22
1840,0.6330285564422936,3519bf4a4
1711,0.6330285671618079,4fa7f2b3c
3533,0.6330285753201432,f65a34c05
1374,0.6330286864511743,8ceddccb8
3613,0.6330287706723594,70f4f1129
1639,0.6330290536554467,de7063efa
1689,0.6330294076611916,44b0a78e7
309,0.6330294572209785,a1995906f
4922,0.6330296658965551,5964f1856
4540,0.633029939877374,ccd2ef877
4570,0.6330300303857902,49e68fdb9
1574,0.6330301419917952,e8abdb1f5
1150,0.6330301865495969,71659d45d
626,0.63303031847489,21216a0a8
2184,0.6330303758316334,5d8a2a27d
1998,0.6330304861293243,a5fb00d9b
345,0.6330305830815239,8516b48f5
592,0.6330308167773866,da0c7bb85
2616,0.6330308811802172,16d7bff2b
2713,0.6330311843342016,4ef309fc3
4313,0.6330313176205935,e2e6f1d23
4655,0.6330314623800786,923a0c4bc
2433,0.6330314653691161,b9e8c09d1
4800,0.6330315765225154,e1121cd3e
3936,0.6330318891011852,403e7e48d
1126,0.6330320592384266,7f17e0b2a
4224,0.6330323823502553,c8306d5b6
2514,0.6330326884540957,b9f75e4aa
1314,0.6330329021025278,4a6f8b2c1
1919,0.6330330894079773,0a4e510ee
243,0.6330330916059835,2991c6c02
105,0.6330331258520118,aab0aeb4b
1401,0.6330333954112956,4415f4c2b
3165,0.6330334067495751,3bd7cec10
1648,0.6330334774732513,9a9fc1aba
3153,0.6330335214447511,bc0bb0c26
3067,0.6330335333756894,6562e2a2c
4697,0.6330336004339975,e8468d000
1448,0.6330337145394357,47b7b878f
3102,0.6330342011093542,279d380ce
1622,0.633034422643411,f80259ab3
117,0.6330345730800695,563d2f09a
4902,0.6330346282243098,df3ac443c
666,0.6330346391142341,6a055c4fb
1191,0.6330348279382296,338f04484
2631,0.6330349736351277,99fe351ec
2671,0.6330350914460638,07499792b
4733,0.6330350922374329,5f7d60408
4866,0.6330351881516136,3685524f4
1387,0.63303560936754,dbe757217
3916,0.6330356155183844,eda856f5f
5547,0.6330356360977267,lstm_AE_col111_1
2213,0.6330358802341823,8d9263a24
4018,0.6330362630508991,6e7ffdb38
106,0.633036264301384,9a9b4a012
224,0.6330365423052364,55d7eb6d2
4522,0.6330366131293833,91570fb11
3295,0.6330373016138382,56a21fe66
22,0.6330375559540051,d966ac62c
1694,0.633037616414828,533d88707
